DataLogin,Regione,Ordine,ACso,Totale,Maschi,Femmine,AluTot,AluMaschi,AluFemmine,AluITA,AluSTRA,TutTot,TutMaschi,TutFemmine,TutITA,TutSTRA
2023-02-07,SICILIA,EE,1,4,1,3,3,0,3,3,0,1,1,0,1,0
2023-02-07,SICILIA,EE,2,13,6,7,10,5,5,10,0,3,1,2,3,0
2023-02-07,SICILIA,EE,4,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-07,SICILIA,EE,5,4,2,2,2,1,1,2,0,2,1,1,2,0
2023-02-07,SICILIA,MM,1,7,2,5,1,0,1,1,0,6,2,4,6,0
2023-02-07,SICILIA,MM,2,5,3,2,0,0,0,0,0,5,3,2,5,0
2023-02-07,SICILIA,MM,3,7,2,5,0,0,0,0,0,7,2,5,7,0
2023-02-07,SICILIA,SS,1,7,3,4,2,1,1,2,0,5,2,3,5,0
2023-02-07,SICILIA,SS,2,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-02-07,SICILIA,SS,3,7,2,5,2,1,1,2,0,5,1,4,5,0
2023-02-07,SICILIA,SS,4,3,0,3,0,0,0,0,0,3,0,3,3,0
2023-02-07,SICILIA,SS,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-07,TOSCANA,AA,1,7,1,6,0,0,0,0,0,7,1,6,5,2
2023-02-07,TOSCANA,EE,1,7,1,6,2,1,1,2,0,5,0,5,4,1
2023-02-07,TOSCANA,EE,2,6,0,6,1,0,1,1,0,5,0,5,4,1
2023-02-07,TOSCANA,EE,3,11,5,6,2,2,0,2,0,9,3,6,8,1
2023-02-07,TOSCANA,EE,4,9,2,7,3,1,2,3,0,6,1,5,5,1
2023-02-07,TOSCANA,EE,5,8,3,5,1,1,0,1,0,7,2,5,5,2
2023-02-07,TOSCANA,MM,1,32,14,18,13,7,6,12,1,19,7,12,19,0
2023-02-07,TOSCANA,MM,2,22,9,13,5,2,3,4,1,17,7,10,17,0
2023-02-07,TOSCANA,MM,3,31,11,20,7,3,4,7,0,24,8,16,21,2
2023-02-07,TOSCANA,SS,1,10,4,6,6,2,4,6,0,4,2,2,4,0
2023-02-07,TOSCANA,SS,2,3,2,1,2,1,1,2,0,1,1,0,1,0
2023-02-07,TOSCANA,SS,3,3,0,3,1,0,1,1,0,2,0,2,2,0
2023-02-07,TOSCANA,SS,4,9,5,4,4,3,1,4,0,5,2,3,4,1
2023-02-07,TOSCANA,SS,5,6,2,4,2,1,1,1,1,4,1,3,4,0
2023-02-07,UMBRIA,AA,1,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-02-07,UMBRIA,EE,1,3,2,1,1,1,0,1,0,2,1,1,2,0
2023-02-07,UMBRIA,EE,2,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-02-07,UMBRIA,EE,4,1,1,0,0,0,0,0,0,1,1,0,0,1
2023-02-07,UMBRIA,EE,5,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-02-07,UMBRIA,MM,1,3,0,3,0,0,0,0,0,3,0,3,3,0
2023-02-07,UMBRIA,MM,2,1,1,0,0,0,0,0,0,1,1,0,1,0
2023-02-07,UMBRIA,MM,3,5,3,2,1,1,0,0,1,4,2,2,3,1
2023-02-07,UMBRIA,SS,1,26,11,15,23,11,12,21,2,3,0,3,3,0
2023-02-07,UMBRIA,SS,2,10,7,3,10,7,3,8,2,0,0,0,0,0
2023-02-07,UMBRIA,SS,3,2,1,1,1,1,0,0,1,1,0,1,1,0
2023-02-07,UMBRIA,SS,4,2,0,2,1,0,1,1,0,1,0,1,1,0
2023-02-07,UMBRIA,SS,5,14,10,4,13,9,4,12,1,1,1,0,1,0
2023-02-07,VENETO,EE,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-07,VENETO,EE,2,2,1,1,0,0,0,0,0,2,1,1,2,0
2023-02-07,VENETO,EE,3,2,0,2,0,0,0,0,0,2,0,2,2,0
2023-02-07,VENETO,EE,4,4,1,3,1,1,0,1,0,3,0,3,3,0
2023-02-07,VENETO,EE,5,8,4,4,2,1,1,2,0,6,3,3,5,1
2023-02-07,VENETO,MM,1,11,2,9,2,2,0,2,0,9,0,9,6,3
2023-02-07,VENETO,MM,2,6,1,5,1,0,1,0,1,5,1,4,3,2
2023-02-07,VENETO,MM,3,8,3,5,3,2,1,3,0,5,1,4,4,1
2023-02-08,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-08,LOMBARDIA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-08,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-08,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-08,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-08,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-08,TOSCANA,MM,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-08,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-08,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-09,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-09,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-09,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-09,TOSCANA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-09,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-09,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-09,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-09,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-10,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-10,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-10,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-10,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-10,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-10,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-11,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-11,LOMBARDIA,MM,3,2,1,1,2,1,1,1,1,0,0,0,0,0
2023-02-11,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-11,TOSCANA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-11,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-11,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-12,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-12,LOMBARDIA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-12,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-12,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-12,TOSCANA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-12,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-12,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-13,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-13,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-13,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-13,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-13,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-13,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-13,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-13,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-14,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-14,LOMBARDIA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-14,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-14,LOMBARDIA,MM,3,3,2,1,3,2,1,1,2,0,0,0,0,0
2023-02-14,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-14,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-14,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-14,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-14,VENETO,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-15,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-15,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-15,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-15,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-15,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-15,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-15,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-16,LAZIO,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-16,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-16,LOMBARDIA,MM,2,2,2,0,2,2,0,1,1,0,0,0,0,0
2023-02-16,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-16,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-16,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-16,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-16,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-17,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-17,LOMBARDIA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-17,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-17,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-17,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-17,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-17,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-18,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-18,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-18,TOSCANA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-18,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-18,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-18,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-18,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-19,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-19,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-19,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-19,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-19,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-20,LAZIO,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-20,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-20,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-20,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-20,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-20,TOSCANA,MM,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-21,LAZIO,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-21,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-21,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-21,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-21,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-21,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-21,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-22,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-22,LOMBARDIA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-22,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-22,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-22,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-22,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-22,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-22,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-22,VENETO,MM,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-23,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-23,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-23,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-23,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-23,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-24,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-24,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-24,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-24,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-24,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-24,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-24,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-25,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-25,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-25,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-25,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-25,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-26,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-26,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-26,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-26,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-26,VENETO,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-27,LAZIO,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-27,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-27,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-27,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-27,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-27,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-27,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-27,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-28,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-28,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-28,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-02-28,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-02-28,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-02-28,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-02-28,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-01,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-01,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-01,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-01,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-03-01,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-03-01,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-01,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-02,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-02,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-02,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-03-02,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-03-02,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-03,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-03,TOSCANA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-03,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-03,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-03-03,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-03,VENETO,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-03-04,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-04,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-03-04,TOSCANA,MM,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-04,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-04,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-05,LAZIO,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-05,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-05,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-03-05,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-05,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-03-05,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-05,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-06,LAZIO,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-06,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-06,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-06,TOSCANA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-06,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-06,TOSCANA,MM,3,3,2,1,3,2,1,3,0,0,0,0,0,0
2023-03-06,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-06,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-07,LAZIO,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-07,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-07,LOMBARDIA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-07,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-07,LOMBARDIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-07,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-03-07,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-03-07,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-08,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-08,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-03-08,TOSCANA,MM,3,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-03-08,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-08,VENETO,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-03-09,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-09,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-09,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-03-09,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-09,TOSCANA,MM,3,3,2,1,3,2,1,3,0,0,0,0,0,0
2023-03-09,VENETO,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-03-10,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-10,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-10,TOSCANA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-10,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-10,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-03-10,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-11,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-11,TOSCANA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-11,TOSCANA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-11,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-12,LOMBARDIA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-12,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-12,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-03-12,TOSCANA,MM,3,2,1,1,2,1,1,2,0,0,0,0,0,0
2023-03-12,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-13,LAZIO,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-13,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-13,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-13,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-03-13,TOSCANA,MM,2,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-13,TOSCANA,MM,3,3,2,1,3,2,1,3,0,0,0,0,0,0
2023-03-13,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-13,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-14,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-14,LOMBARDIA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-14,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-14,TOSCANA,MM,1,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-03-14,TOSCANA,MM,3,3,2,1,3,2,1,3,0,0,0,0,0,0
2023-03-14,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-14,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-15,LAZIO,EE,5,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-15,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-15,TOSCANA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-15,TOSCANA,MM,3,3,2,1,3,2,1,3,0,0,0,0,0,0
2023-03-15,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-15,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-16,LAZIO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-16,LOMBARDIA,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-16,LOMBARDIA,MM,3,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-16,TOSCANA,MM,1,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-16,TOSCANA,MM,3,2,2,0,2,2,0,2,0,0,0,0,0,0
2023-03-16,VENETO,MM,2,1,1,0,1,1,0,1,0,0,0,0,0,0
2023-03-16,VENETO,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-16,CALABRIA,SS,1,3,2,1,1,1,0,1,0,2,1,1,2,0
2023-03-16,CALABRIA,SS,3,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-03-16,CAMPANIA,EE,5,2,1,1,0,0,0,0,0,2,1,1,1,1
2023-03-16,CAMPANIA,MM,1,3,1,2,0,0,0,0,0,3,1,2,3,0
2023-03-16,CAMPANIA,MM,2,6,3,3,2,1,1,2,0,4,2,2,3,1
2023-03-16,CAMPANIA,MM,3,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-16,ESTERO,SS,1,1,0,1,1,0,1,1,0,0,0,0,0,0
2023-03-16,ESTERO,SS,2,2,0,2,1,0,1,1,0,1,0,1,1,0
2023-03-16,ESTERO,SS,4,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-03-16,ESTERO,SS,5,1,0,1,0,0,0,0,0,1,0,1,1,0
2023-03-16,LAZIO,EE,1,9,4,5,0,0,0,0,0,9,4,5,7,2
2023-03-16,LAZIO,EE,2,11,1,10,0,0,0,0,0,11,1,10,10,1
2023-03-16,LAZIO,EE,3,10,4,6,0,0,0,0,0,10,4,6,8,2
2023-03-16,LAZIO,EE,4,5,3,2,0,0,0,0,0,5,3,2,5,0
2023-03-16,LAZIO,EE,5,16,5,11,0,0,0,0,0,16,5,11,14,2
2023-03-16,LAZIO,MM,1,35,12,23,1,1,0,1,0,34,11,23,32,2
2023-03-16,LAZIO,MM,2,54,11,43,0,0,0,0,0,54,11,43,41,13
